type,title,url,local_path,status,size_bytes
post,Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573/posts/2172935839,,DISCOVERED,
post,Breakdown: Super Mega Death Rocket (Fan Art),https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573/posts/2172935843,,DISCOVERED,
post,Nibilli's Explosion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791767,,DISCOVERED,
post,Nibilli's Muzzle Flash,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791771,,DISCOVERED,
post,Nibilli's Curve Mesh,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791773,,DISCOVERED,
post,QbieShay's Godot Curve Mesh,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791777,,DISCOVERED,
post,Nibilli's Aura Effect,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791780,,DISCOVERED,
post,Nibilli's Shield Effect,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791782,,DISCOVERED,
post,Nibilli's Beam,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791785,,DISCOVERED,
post,Nibilli's Anime Flare,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791786,,DISCOVERED,
post,Nibilli's Magic Orb,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166986602,,DISCOVERED,
post,Nibilli's & QbieShay's Slash,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2170228718,,DISCOVERED,
post,Ben's Fire Flippbook,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2181722496,,DISCOVERED,
post,Series Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146160,,DISCOVERED,
post,Unity Scene Setup,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146164,,DISCOVERED,
post,Ambient Fog Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146167,,DISCOVERED,
post,Informative Video - Fire,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2160399414,,DISCOVERED,
post,Campfire Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2160399416,,DISCOVERED,
post,Hit Impact Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147023,,DISCOVERED,
post,Informative Video - Lightning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147855,,DISCOVERED,
post,Lightning Beam Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147174,,DISCOVERED,
post,Sword Swipe Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147611,,DISCOVERED,
post,Fireball Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162148002,,DISCOVERED,
post,Informative Video - Water,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147067,,DISCOVERED,
post,Waterfall Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162173099,,DISCOVERED,
post,Series Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389607,,DISCOVERED,
post,Unreal Scene Setup,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389612,,DISCOVERED,
post,Fog Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062959,,DISCOVERED,
post,Informative Video - Fire,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389431,,DISCOVERED,
post,Campfire Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062961,,DISCOVERED,
post,Hit Impact Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062964,,DISCOVERED,
post,Informative Video - Lightning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389451,,DISCOVERED,
post,Lightning Beam Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062967,,DISCOVERED,
post,Sword Swipe Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062972,,DISCOVERED,
post,Fireball Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173621490,,DISCOVERED,
post,Informative Video - Water,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389465,,DISCOVERED,
post,Waterfall Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173063011,,DISCOVERED,
post,Congrats!,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605604/posts/2158879035,,DISCOVERED,
post,Lesson Survey,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605604/posts/2160626420,,DISCOVERED,
post,Project Download,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356/posts/2160739666,,DISCOVERED,
post,Unity Project Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356/posts/2162168914,,DISCOVERED,
post,Unreal 5 Project Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356/posts/2162168929,,DISCOVERED,
post,Particle Animation Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459443/posts/2158905789,,DISCOVERED,
post,Unreal & Unity Series Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150691176/posts/2158906429,,DISCOVERED,
category,Tiling Fiery Noise,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613640,,DISCOVERED,
category,U&U Fire Explosion Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613644,,DISCOVERED,
category,Wispy Spiral Dissolve Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649,,DISCOVERED,
category,U&U Wispy Cloud Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613650,,DISCOVERED,
category,Zappy Flipbook & Dissolve,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941,,DISCOVERED,
category,U&U Lightning Zap Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613646,,DISCOVERED,
category,Gooey Dissolve Material,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613652,,DISCOVERED,
category,U&U Goo Splat Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613677,,DISCOVERED,
post,Introduction Navigation & Project Overview - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158909463,,DISCOVERED,
post,Kitbashing - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158909466,,DISCOVERED,
post,Particle Systems Overview - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158909467,,DISCOVERED,
post,Fire Explosion Breakdown - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158908017,,DISCOVERED,
post,Lightning Zap Breakdown - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158908108,,DISCOVERED,
post,Wispy Cloud Breakdown - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158908213,,DISCOVERED,
post,Goo Splat Breakdown - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2158908662,,DISCOVERED,
post,Unity B&B Legacy Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259/posts/2159191812,,DISCOVERED,
post,Intro to Unreal - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906775,,DISCOVERED,
post,Intro to Cascade - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906794,,DISCOVERED,
post,Intro to Materials - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906796,,DISCOVERED,
post,Intro to Kit Bashing - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906807,,DISCOVERED,
post,Project Walkthrough - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906808,,DISCOVERED,
post,Fire Explosion Breakdown - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906027,,DISCOVERED,
post,Lightning Zap Breakdown - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906053,,DISCOVERED,
post,Wispy Dissolve & Fresnel Shader Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908218,,DISCOVERED,
post,Wispy Cloud Particle System - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906066,,DISCOVERED,
post,Goo Splat Material Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908536,,DISCOVERED,
post,Goo Splat Particle Setup - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158906070,,DISCOVERED,
post,Goo Splat Particle Refinement - Unreal 4,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2158908543,,DISCOVERED,
post,Unreal Cascade B&B Legacy Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360/posts/2159191863,,DISCOVERED,
post,Great Job!,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450/posts/2158907080,,DISCOVERED,
post,Lesson Survey,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450/posts/2160626434,,DISCOVERED,
post,Project Download,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420/posts/2160809235,,DISCOVERED,
post,Unity Project Walkthrough,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420/posts/2162489428,,DISCOVERED,
category,Portfolio & Application Planning,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661699,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151085931,,DISCOVERED,
category,Unreal Sword Swipe Spell,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661702,,DISCOVERED,
category,Unreal Fireball Spell,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661703,,DISCOVERED,
category,Unreal Heal,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661704,,DISCOVERED,
category,Side Scroller Evaluation,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151123941,,DISCOVERED,
post,Western Projectile,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165719282,,DISCOVERED,
post,Electric Beam,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165719285,,DISCOVERED,
post,Water Shield,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2166259881,,DISCOVERED,
post,Vertical Explosion,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2166362222,,DISCOVERED,
post,Slash Combo,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2168023414,,DISCOVERED,
post,Production Level Effects Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030/posts/2165764366,,DISCOVERED,
post,Intro,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972642,,DISCOVERED,
post,Breakdown,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972644,,DISCOVERED,
post,Artistic Choices,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972646,,DISCOVERED,
post,Production & Optimization,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972650,,DISCOVERED,
post,Importing to UEFN,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612/posts/2167972654,,DISCOVERED,
post,Week 1: Introduction & Assignment,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822354,,DISCOVERED,
post,Week 1: Introduction Q&A,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822358,,DISCOVERED,
post,Week 2: Thumbnails & Concepts,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822363,,DISCOVERED,
post,Week 2: Student Work,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822380,,DISCOVERED,
post,Week 3: Block Out,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160822384,,DISCOVERED,
post,Week 4: First Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897721,,DISCOVERED,
post,Week 4: Feedback Deep Dive,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897723,,DISCOVERED,
post,Week 5: First Pass Follow-up Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897726,,DISCOVERED,
post,Week 5: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897729,,DISCOVERED,
post,Week 6: Second Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897738,,DISCOVERED,
post,Week 6: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160897742,,DISCOVERED,
post,Week 7: Second Pass Follow-up Review,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160922461,,DISCOVERED,
post,Week 7: Live Feedback,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160922466,,DISCOVERED,
post,Week 8: Successful Polish,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160924272,,DISCOVERED,
post,Week 9: Final Pass,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2162661757,,DISCOVERED,
post,Final Effect: Rowan Rees,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743/posts/2160924827,,DISCOVERED,
post,Great job!,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962/posts/2160776940,,DISCOVERED,
post,Survey,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962/posts/2160626508,,DISCOVERED,
post,Week 0: Bootcamp Structure,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737424/posts/2188003454,,DISCOVERED,
post,Week 0: How to join our Discord!,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737424/posts/2188003455,,DISCOVERED,
post,"Week 0: Tips, Tricks & Preparations",https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737424/posts/2188003456,,DISCOVERED,
post,Start Animating!,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737795/posts/2188005007,,DISCOVERED,
post,Software Setup,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737795/posts/2188005010,,DISCOVERED,
post,The Drawing Tools,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737795/posts/2188005026,,DISCOVERED,
post,Timeline Controls,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737795/posts/2188005049,,DISCOVERED,
post,Creating Flipbooks,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737795/posts/2188005061,,DISCOVERED,
post,Creating Irregular Flipbooks,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737795/posts/2188005064,,DISCOVERED,
post,BONUS - Cleanup Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737795/posts/2188005069,,DISCOVERED,
post,Begin to Animate!,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738419/posts/2188008360,,DISCOVERED,
post,Software Setup,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738419/posts/2188008364,,DISCOVERED,
post,Tools & Timeline,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738419/posts/2188008365,,DISCOVERED,
post,Node Setup & Compositing,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738419/posts/2188008382,,DISCOVERED,
post,Week 1: Kick-off & Orientation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737425/posts/2188003458,,DISCOVERED,
post,Week 1: Session Recording,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737425/posts/2189335070,,DISCOVERED,
post,Week 1: Campfire Recording,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737425/posts/2189483334,,DISCOVERED,
post,Number of Frames,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738451/posts/2188009254,,DISCOVERED,
post,Straight-Ahead & Key Framing,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738451/posts/2188009258,,DISCOVERED,
post,Ease In & Ease Out,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738451/posts/2188009285,,DISCOVERED,
post,Anticipation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738451/posts/2188009295,,DISCOVERED,
post,Impulse & Rhythm,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738451/posts/2188009292,,DISCOVERED,
post,Follow-through,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738451/posts/2188009301,,DISCOVERED,
post,Arcs,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738451/posts/2188009309,,DISCOVERED,
post,Stretch & Smear,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738451/posts/2188009313,,DISCOVERED,
post,Introduction & First Batch Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738444/posts/2188008451,,DISCOVERED,
post,First Batch Cleanup,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738444/posts/2188008454,,DISCOVERED,
post,Small to Big - Intro Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738772/posts/2188009673,,DISCOVERED,
post,Pop-up - Intro Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738772/posts/2188009678,,DISCOVERED,
post,Squash & Stretch - Intro Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738772/posts/2188009687,,DISCOVERED,
post,In-motion - Intro Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738772/posts/2188009799,,DISCOVERED,
post,Big to Small - Outro Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738772/posts/2188009865,,DISCOVERED,
post,Break into Pieces - Outro Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738772/posts/2188009931,,DISCOVERED,
post,Carving out Shapes - Outro Animation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157738772/posts/2188009942,,DISCOVERED,
post,Week 2: FX Foundations,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737426/posts/2188003461,,DISCOVERED,
post,Lecture: Design & Motivation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737426/posts/2188003462,,DISCOVERED,
post,Week 2: Session Recording,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737426/posts/2189533725,,DISCOVERED,
post,Intention,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739271/posts/2188011357,,DISCOVERED,
post,Physical Properties,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739271/posts/2188011362,,DISCOVERED,
post,Composition (Staging),https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739271/posts/2188011368,,DISCOVERED,
post,Solid Drawing,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739271/posts/2188011374,,DISCOVERED,
post,Drawing with Confidence,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739359/posts/2188011913,,DISCOVERED,
post,Drawing From References,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739359/posts/2188011915,,DISCOVERED,
post,Sketch - Drawing with Confidence,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739359/posts/2188012005,,DISCOVERED,
post,Sketch - Thinking in 3D,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739359/posts/2188012008,,DISCOVERED,
post,Sketch - Drawing in Perspective,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739359/posts/2188012015,,DISCOVERED,
post,Sketch - Using Weighted Lines (Water Practice),https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739359/posts/2188012019,,DISCOVERED,
post,Sketch - Drawing from a Reference,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739359/posts/2188012021,,DISCOVERED,
post,Thinking in 3D,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739503/posts/2188012131,,DISCOVERED,
post,Drawing in Perspective,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739503/posts/2188012133,,DISCOVERED,
post,Cylinders in Perspective,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739503/posts/2188012138,,DISCOVERED,
post,Finding the Right Perspective,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739503/posts/2188012143,,DISCOVERED,
post,Combining Shapes in Perspective,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739503/posts/2188012166,,DISCOVERED,
post,Rotating Shapes in Perspective,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739503/posts/2188012170,,DISCOVERED,
post,Using Weighted Lines,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739503/posts/2188012172,,DISCOVERED,
post,Week 3: FX Artistry,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737427/posts/2188003465,,DISCOVERED,
post,Week 3: Wave Principle Lecture,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737427/posts/2188003466,,DISCOVERED,
post,Week 3: Session Recording,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737427/posts/2188003467,,DISCOVERED,
post,Timing Offset - Looping Effects,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739524/posts/2188012247,,DISCOVERED,
post,Rotating Keys - Looping Effects,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739524/posts/2188012250,,DISCOVERED,
post,Wave Principle - Looping Effects,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739524/posts/2188012252,,DISCOVERED,
post,Linear Keyframes - Looping Effects,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739524/posts/2188012253,,DISCOVERED,
post,Effects in Motion - Overlapping Action,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739524/posts/2188012256,,DISCOVERED,
post,Photoshop for VFX Artists - 1: Tools,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739557/posts/2188012339,,DISCOVERED,
post,Photoshop for VFX Artists - 2: Layers,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739557/posts/2188012343,,DISCOVERED,
post,Photoshop for VFX Artists - 3: Adjustments,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739557/posts/2188012346,,DISCOVERED,
post,Photoshop for VFX Artists - 4: Pro Tips,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739557/posts/2188012349,,DISCOVERED,
post,Intro & Fire Techniques,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739602/posts/2188012447,,DISCOVERED,
post,Wisp Technique,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739602/posts/2188012449,,DISCOVERED,
post,Zap Technique,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739602/posts/2188012451,,DISCOVERED,
post,Goo Technique,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739602/posts/2188012453,,DISCOVERED,
post,Week 4: Advanced 2D Techniques,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737428/posts/2188003470,,DISCOVERED,
post,Week 4: Concept Art Lecture,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737428/posts/2188003471,,DISCOVERED,
post,Week 4: Session Recording,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737428/posts/2188003472,,DISCOVERED,
post,Week 4: Campfire Recording,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157737428/posts/2188003473,,DISCOVERED,
post,Design Commentary,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012501,,DISCOVERED,
post,The Wave Principle,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012505,,DISCOVERED,
post,Creation & Dissipation,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012512,,DISCOVERED,
post,Cycles,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012514,,DISCOVERED,
post,Fire,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012516,,DISCOVERED,
post,Water,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012520,,DISCOVERED,
post,Smoke & Dust,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012524,,DISCOVERED,
post,Lightning & Flash Frames,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012530,,DISCOVERED,
post,Debris,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739616/posts/2188012539,,DISCOVERED,
post,Fire Explosion: Thumbnails,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739652/posts/2188012631,,DISCOVERED,
post,Fire Explosion: Painting & Commentary (version 1),https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739652/posts/2188012635,,DISCOVERED,
post,Fire Explosion: Painting & Commentary (version 2),https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739652/posts/2188012638,,DISCOVERED,
post,Fire Explosion: Paintover - Jeff Gates,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739652/posts/2188012639,,DISCOVERED,
post,Wispy Cloud - Painting & Commentary,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739652/posts/2188012643,,DISCOVERED,
post,Lightning Zap: Thumbnails,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739652/posts/2188012653,,DISCOVERED,
post,Lightning Zap: Painting & Commentary,https://www.vfxapprentice.com/products/beginner-bootcamp/categories/2157739652/posts/2188012657,,DISCOVERED,
